ID	sentiment	sentence
1169	 	about to go to work cnt wait
1170	 	@ oh no way!! how sad - they didn't have time to get married 
1171	 	not feelin well
1172	 	a true icon has left us...... sending a prayer to farrah's family.....
1173	 	bulletin -- actress farrah faucett has died. (via @ well, crap. 
1174	 	wow farrah fawcett died i think she had anal cancer. o.0
1175	 	is going to sleep now. bye. nights. xoxo. URL
1176	 	aww farrah died. her and ed in the same week. so sad 
1177	 	@ yeah! a little too well! she really enjoyed it 
1178	 	i am in so much pain i need a massage from a beautiful woman...
1179	 	ah huge bummer. r.i.p. sky saxon. the seeds owned it in their day URL
1180	 	@ y am i lucky? oh! no work! yeah but no pay either! 
1181	 	@ yeah, i know--pigs for sure...which is a great visual on my end among all the akimbo-ness. 
1182	 	@ thanks! yesterday i played on the holy football field of rotterdam 
1183	 	@ that's so sad! 
1184	 	speed/agility class, road trip!! michigan with the besties/crew!! 
1185	 	may farrah fawcett rest in peace i send my prayers 
1186	 	@ i won't say 
1187	 	woke up with my head feeling like it'd been split in two, generally feeling icky today. i hope i didn't catch sage's cold. 
1188	 	@ for now on ur queen spindeezy 
1189	 	@ @ wow~that's a big plane, and with the suites being 212cm long, they can even fit a 6'2'' banana comfortably! 
1190	 	@ perfectly normal. thinking someday technology and social networks will all be hardwired to our brains.
1191	 	@ you are lovely-crazy! the best kind. now, get cracking on those tweets!
1192	 	hey you - james the electrician is coming over tomorrow about 8am - he says it shouldn't take long 
1193	 	annas over i feal like im about to throw up i drank to much last night 
1194	 	back frpm sports and i´m so ill - that´s not good! i need a nurse to become healthy. it´s cold and all hurts...i hate it!! 
1195	 	sedang confused URL
1196	 	is with my boyfriend but am soo soo tired 
1197	 	omg farrah fawcett i just watched her documentary a few days ago, was bawling like a baby
1198	 	just realized we missed our chiropractor appointment this morning. now to reschedule...
1199	 	@ what...does that even mean fleabo!!? 
1200	 	rip farrah fawcett, per cnn she passed away at 9:28apt/12:28pet today. 
1201	 	rest in peace farrah fawcett. sad day 
1202	 	@ hahahaha... u crazy!! u cooking 2day?? ayo, i'm starvingg 
1203	 	@ it's a relief. conflict exhausts me 
1204	 	off to collect her new rescue rat derek 
1205	 	i saw the news. farrah fawcett is dead! *sobs* i am deeply heartbroken about this news. our beautiful angel has become an angel for real. 
1206	 	@ always worth remembering that. 
1207	 	laina leaves today 
1208	 	pospisil must be the worst player i've ever watched. nice recommendation george ;) worth the visit tho, i caught a glimpse of gooch 
1209	 	we had a great party with a foam machine today at school! it was really fun except of the fact that my hair curled because it got wet 
1210	 	@ god damn it i want a fuckin beagle so bad 
1211	 	printed wikipedia is oh-so-handy URL [ via a_gupta ]
1212	 	i'm still stuck.....gotta get going....btw, the carpel tunnel in my left hand is getting bad...another shot? probly not soon tho.
1213	 	@ you're back! whew. thought we lost you haha. 
1214	 	@ wow. yeah 
1215	 	@ haha shut up wenna. it's making me miss you even more 
1216	 	if i had the funds i would get up and runaway to the beach for a few days...i need it 
1217	 	@ i'm actually both virgo and leo, because of the day and time of my birthday. 
1218	 	i am sitting here listening to pussy cat dolls, wondering what to cook for dinner gonna sit in garden and sunbathe helps me think honest 
1219	 	@ a dell latitude e6400, c2d 2,4ghz, 4gb ram, 9cell battery 
1220	 	weilin doesn't know what's twitter! she is using plurk instead what?!?!
1221	 	stress induced stress. who knew? 
1222	 	got a placement in a top 30 paper - whoohoo 
1223	 	@ @ after this break, it's time for me to go back to work. bbs &lt;3 have fun
1224	 	i just want to be driving my new car today 
1225	 	good morning. gettin ready.
1226	 	oasis tomorrow doing english homework though 
1227	 	good morning pumpkins!! have a prosperous day!! 
1228	 	@ that would be great... &quot;looking for comics? why don't you click here and jerk off a little while you wait?&quot;
1229	 	tried to get the mutant fawkes to follow me but he wouldn't it's so lonely without followers i have never had one :$
1230	 	@ i am definitley definitley getting tickets for your concert in december, at manchester evening news arena i love ya! &lt;3xx
1231	 	just got out the bed..doing so studying for regents life sucks until the last day of school shit friday...summer 
1232	 	has to resit exams over summer... wishes he worked harder at first year of uni...
1233	 	@ sorry i am in traffic. not really moving
1234	 	i miss aric i dont want to but i do , jimmy is wonderful and we getting along will c if is the same when he gets here 
1235	 	lvatt &lt;3 thought i'd join in on the trendin
1236	 	@ wow. first of all, welcome to twitterland... 
1237	 	@ just &quot;edit the page&quot; and then one of the reviewers will approve the change looking forward for your speech at huji@21\06
1238	 	*sighs.* my &quot;communication&quot; card isn't working today. 
1239	 	@ hi maryse i'd love your autograph do wwe have a special address for them?
1240	 	@ beach e, full moon party.. thats one thing i want to try there.. and pattaya of course.. 
1241	 	....i am being followed by 'trekkie shop', bitch i don't even like those kind of shows. 
1242	 	flaminhg verification plans are giving me a right old headache 
1243	 	awwl..farrah fawcett passed away. r..i.p. kim remember when i would try to do my farrah fawcett flips in my hair?? sad 
1244	 	@ even my masochism has its limits 
1245	 	@ yeah, that'd be the one sorry to be repetitive!
1246	 	@ nice work whore! see bein sick has its advantages..lotsa time to lay around and catch up on movies 
1247	 	my email in-box has been empty for two days. i think my friends have all deserted me. 
1248	 	car broke down just now hope tmr's trip to genting won't be cancelled!
1249	 	@ i'm fine! @ chatting with people and pretending to be working..... 
1250	 	woo elliot minor in 8 days!! and i got my em hoodie today!! i'm tired and sick so it was a good....&quot;cheer myself up &quot; thing 
1251	 	@ do opera unite apps have feedback forums? or should i create a new app rather than give feedback? 
1252	 	- *cries* i'm going to miss harry potter when it comes out. i'm leaving to vietnam on july 11th. i'm going to cry!!
1253	 	tempted to completely wipe my iphone, i just dont want to loose all those texts 
1254	 	is cuddling with her bear 
1255	 	ed mcmahon and now farrah fawcett.. sad week 
1256	 	@ thanks. i don't know anything yet but didn't get a good vibe. 
1257	 	@ i would imagine not. i'm sorry, dear. 
1258	 	&amp; im up again. i hate bad dreams 
1259	 	@ very sad our beloved angel! xoxo hugzz
1260	 	i seriously need to let all my thoughts out but there's nobody i want to talk to on msn 
1261	 	@ @ did you google the student, mr. real, too? 
1262	 	free hugs 
1263	 	@ nice. you too? 
1264	 	i wanna go back to cancun the people on the real world this season are soo lucky
1265	 	ugh i need to vacuum but roomie#1's boyfriend has our vacuum 
1266	 	@ is that for private or public view when it's done? this close to the last update, i could imagine some less nice reviews 
1267	 	@ ha, fantastic! and here i am on your site because of it. win, win! 
1268	 	sad that i got screwed out of going to edc this weekend.... 
1269	 	@ you ass. i'm stuck in the side if the road with a poorly francis after having no sleep last nite &amp; my hay fever is raping me 
1270	 	.good for miley..i'm still awake in te midnight.. 
1271	 	no one does/did feathered hair like ms fawcett.. &amp; ive tried...still trying.. 
1272	 	@ thanks! nope she's all mine 
1273	 	@ kim, i'm finally back- from the awful task of moving my office crosstown. now i owe ya one (for the ff). thanks! 
1274	 	@ lmao... u gotta wait for ma new phone.. lol ma cam is cracked 
1275	 	im sick of people that you think you can trust but it ends up you cant 
1276	 	i've watched spongebob now i'm going 2 find a gr8 coffee spot! this didn't even feel like a public holiday 
1277	 	rip farrah...u will be missed 
1278	 	ahh i just fell 
1279	 	@ ehh..sup livvi!!...how u been hun?? 
1280	 	@ , i am so curious if the marrow from abby is taking, slow is good thing bec on road to recovery
1281	 	oh god, now i really miss her so much 
1282	 	loves her life pretty much lately. 
1283	 	@ what?? she passed?? 
1284	 	@ i am so voting for you to stay on!! how dare you think of going home! 
1285	 	were is the the fun i think it died rest in peace fun and let the bordam begin so bord juss gotts 2 do something fun quick like fast fast 
1286	 	checking in at lunchtime (pita and humus --yum!). sad news re farrah. cancer gets someone else at an all-too-young age,62. my mom was 65. 
1287	 	@ i doubt that this is the right thing to do x4
1288	 	@ btw whens blink 182? and why do you keep thinking of japan thats weird! hey call me my computer sucks! 
1289	 	@ yes i'm a nicole fan and i live in taipei 
1290	 	@ wow its not a good day so far hope it gets better
1291	 	its too hot to drive with the windows down 
1292	 	@ we = berkeley roommates. we'll even have a guest room...ya know, in case those crazy spaniards ever want to come visit. 
1293	 	watching fhe film jack love this film. 
1294	 	@ oh, don't get me wrong, i loved it too! it's just fun seeing a totally different angle on it. 
1295	 	had a busy day and have sore feet. 
1296	 	sad news...farrah fawcett just passed away 
1297	 	i miss the days when work used to be soo fun and relax 
1298	 	is getting ready for a long day 
1299	 	zumba and yoga kicked my butt yesterday but it was great. being productive today 
1300	 	@ in all humility, it went really well. yes, it was an awesome lineup!
1301	 	so, @ confirmed that @ tweets all his own tweets. i'm sure @ already knew that! #140conf
1302	 	@ sad huh? we have to keep refreshing lang
1303	 	i see the light at the end of the tunnel! it's so bright woo fricken hoo!
1304	 	signing off electronica for a little bit - dedicated to my buddy jim who hasn't heard me use electronica in a little while! 
1305	 	@ oh, haha, sorry though if you had one, it would probably be cranky.
1306	 	@ has your ipod ever frozen up on you in the middle of a song? mine has and i was listening to you and it made sad. xx
1307	 	question:is it just me or do dudes start lookin betta when u havnt had &quot;any&quot; in a while?lol oh yea,mornin everyone.hope ur day is blessed 
1308	 	i just woke up and...i guess i'm going to work on my temari app. i have strawberry fruit snacks, so i'll eat those for breakfast. 
