ID	sentiment	sentence
4847	pos	@ it shouldn't be your destination 4 your vacation, when you live the life of your dreams u live in the &quot;land of success&quot; 
4848	pos	@ looking great iain!! you can never get ready early enough, when it comes to stuff like that! :p
4849	pos	is scanning piktchas from races maann 
4850	pos	3 days and i shall be blonde whoop 
4851	pos	sammie is gay i right wish this update would come
4852	pos	@ good, i was already getting a bit worried 
4853	pos	@ well .... i'm on holiday!! 
4854	pos	@ okaeri please take care of bo chan 
4855	pos	hi hotbabe he is rob33n site work 
4856	pos	@ pretty good thanks you? haha
4857	pos	@ i totally agree. hot rod is funniest film since something about mary. hmm. i can feel a repeat viewing coming on 
4858	pos	eastern in arctic 
4859	pos	@ i'm going to try this last hour. i even turn the volume up on the alarm so i won't miss it. nitey nite 
4860	pos	oh yay dinners ready now! haha
4861	pos	@ lol! nope.. i'll still be in my 20's for another year. 
4862	pos	eating an easter egg i knnow its abit early :p
4863	pos	i'm going to take a shower.. i'm gonna try to wake up URL
4864	pos	yayy!! it's here!! i keep polishing it... it's adorable!! 
4865	pos	@ has a happi yes! 
4866	pos	@ @ @ gt for whisky fans incl. a chance to learn how to distill your own malt URL
4867	pos	@ did you downloaded the file i've sent you via dropbox? it's quite good stuff. both dropbox and the file URL
4868	pos	@ podcast? thanks lols, i didn't know about that. i can pass it on to raf. 
4869	pos	yes, i found a good sized photo it will have to do 
4870	pos	@ textwrangler is awesome. especially when i finally figured out how to increase the default font size. 
4871	pos	@ i didn't get any but they told us we'll be getting a modest gift this year.
4872	pos	@ wow!! i am honored...thank you for connecting with me on my blog!! just a mouth!
4873	pos	@ does lupo use itself for its own localization ? 
4874	pos	@ cheers ..it's a variation on a theme 
4875	pos	@ hmm, rude. that person should be 'removed'. i am well, yes please food please yes 
4876	pos	@ how r u?? how's the weather in la?? vienna is awesome xx
4877	pos	@ hahaha very cool! 
4878	pos	@ yeah, i've played it. pretty good game, especially as it hasn't bothered with drm, and it's cheap. 
4879	pos	@ yah yah i can understand; if you use firefox browser then you can get an add on called twitterfox. i love it 
4880	pos	@ well follow me twice! 
4881	pos	@ why r u in bad mood babe?? i sent you something this morning hope it will arrive early this time xoxo
4882	pos	@ we were making electromagnets i doubt she'd remember- tis not very show biz
4883	pos	is on my way to kenny's place for a game of mahjong! wish me luck peeps!woohoo..!! 
4884	pos	sarah! told you i'd figure one out 
4885	pos	@ yeaah well done hannah and its nice to have wyvern fm local all day again, how local radio show be during the day 
4886	pos	@ that's way too true rick. some dumb - others just boring... tks! 
4887	pos	@ i have some monthes to convince my wife 
4888	pos	@ excellent - the twitterisation of everything continues apace, then 
4889	pos	getting ready to go out for dinner with the family to celebrate a most important day.....my birthday 
4890	pos	@ shame you couldn't be here, back at excel again, reminds me of fowa expo and your beach stand 
4891	pos	@ you should do children's books. 
4892	pos	mm..... going to a meeting at a wine farm tomorrow in stellenbosch.... yum 
4893	pos	hey guys! i am so tired, damn hahaha i am so bad at twittering now hahaha, but i promise dat this will change! 
4894	pos	@ i always find a tv channel called dave hillarious. i am in the uk 
4895	pos	@ glad you like it 
4896	pos	@ i'd forgotten about that we need to do that again sometime.
4897	pos	the silent house; music to my ears just being tonight
4898	pos	@ may we come along? *idea ni hani
4899	pos	@ i'm a late bird mariusz - you from poland? past noon here - still morning for me 
4900	pos	one of my toons on city of heroes just sold an item for 25mil influence. that will never happen again. of course, it doesn't need to... 
4901	pos	looking at the pictures my friend shot yesterday. they are beautiful! 
4902	pos	@ , yea, friadays on a tuesday 12-sharp 
4903	pos	@ yes, it actually does work now. (btw: i also stumbled over that strange widget on my first try)
4904	pos	back from jogging, took a shower and now going to cook lunch... gonna make some french fries and salad 
4905	pos	running went great *haha*, got enlisted in yoga and fitness ... going pretty well today (for a birthday) 
4906	pos	@ aw well aint u lovely how u doin today hun?
4907	pos	@ call someone and find it out can't be that hard. only getting things down maybe...
4908	pos	@ if you can do it in 140 characters..... 
4909	pos	mornin all! hope ur all well n had a nice wk end! 
4910	pos	@ i miss you fool! i'll scrounge off my dad and we can go trafford centre when i get back 
4911	pos	@ recovering nicely thanks looking forward to kid's 18th birthday party on thursday.
4912	pos	beach with boyfriend - just enjoying the scenery 
4913	pos	having a great time on france, thanks for asking... URL
4914	pos	@ didn't learn anything that's going to affect my day-to-day geekery but did learn firefox has over 5 million lines of code 
4915	pos	about to start second half of the concert, love my phone for keeping me happy 
4916	pos	@ hey . . just got twilight on dvd . . loved it . . ! ! can't wait to see new moon . . ! ! 
4917	pos	@ could you repeat the question? 
4918	pos	easter parcel from uk arrived ee! all that yummy chocolate from afar! mayb wont tell kids bout it and just work my way thru 
4919	pos	@ have a happy birthday tweet 
4920	pos	@ how bout u remind me to go to the gym 
4921	pos	@ your movie isn't out until friday my dear! no worries, we'll all be seeing that too!! 
4922	pos	god damn shaun is depressing 
4923	pos	turns out cookie crisp was mildly-er appetizing 
4924	pos	a new zealand web designer who is a twitter newbie is no longer a twitter virgin! hello hello 
4925	pos	@ i'm reading it hewis! 
4926	pos	welp, bedtime for me guys. night 
4927	pos	@ hi demi im masyaa nice to know you!
4928	pos	@ hi, thank you for following! 
4929	pos	@ woosaa. now now be nice 
4930	pos	@ sway sway tour in julyy! exitedd muchh follow me pleasee? i need more followerss 
4931	pos	morning ! should have by blackberry by the end of today wahoo, a phone that should hopefully work 
4932	pos	@ the word you are looking for is scum. 
4933	pos	hm... this is what you get for allowing coworkers playing with your twitter account... 
4934	pos	@ ah. i figured you probably were or kept a very punishing schedule. 
4935	pos	@ katy perry? yeah.. come here please 
4936	pos	@ did you get my msg ok this morning? 
4937	pos	@ sipping a cappuchino here - choice of the monks i
4938	pos	@ morning! yeah - big to do list today. but tuesday already feeling much better than monday 
4939	pos	@ i was slightly swayed by that too 
4940	pos	@ feels good to know man. now i know that there at least is one more freak out there 
4941	pos	i'm thinking the unthinkable for this weekends photo meet. fil...... so hard for me to say it 
4942	pos	going to get a vegeterian pizza mm
4943	pos	@ lol, yes it does! iz that ur hubby? u 2 r gonna makes some v. v. cute babies! 
4944	pos	@ uploaded 4 pics i cud find decent out of the whole days shoot 
4945	pos	haha im so lame its 7.30 and im off 2 bed lol c u at 2.30!!
4946	pos	@ u do web pages 4 free? suposse not 
4947	pos	i'm actually on twitter 
4948	pos	just got home from work @ heyy, how was the phoro studio thinggy? you coming to school tomorrow?
4949	pos	and all i want to do in life is eat lollipops and twitter. 
4950	pos	roll on sundayy ee actualy excited for the trip 
4951	pos	just got back home, sleep time before going to the (mighty) comm to fetch some beds 
4952	pos	@ there was definitely a romance about the time.. cool games, crappy music that /seemed/ cool then.. 
4953	pos	@ if you have anyone who can help me with the design, drop me a @ 
4954	pos	@ thank you! 
4955	pos	noo more assessments.... now in holiday mode 
4956	pos	@ this is very true. but, there's work to be done and if i napped all day like i want to i'd never sleep tonight! 
4957	pos	hurley tshirt and jeans just like every other day haha
4958	pos	just arrived at dulles. it's freezing and i'm on no sleep, but.....i'm happy. 
4959	pos	@ you mean in your ears 
4960	pos	looking forward for my long weekend ....starting tomorrow 
4961	pos	just watchin bit 'o' telly! 
4962	pos	new bags are almost ready! they're full of textures and small surprises... guess that there will be a shop update by the end of the week 
4963	pos	@ ooh, are you doing would i lie to you? 
4964	pos	@ mind you, they've got to have some balls to make an announcement like that and think it'll be accepted. fupid stuckwits 
4965	pos	@ this tibetan 'pill' one doesn't eat it's made w/ unique ingredients &amp; thousands of mantras recited while making. 
4966	pos	happy 6teenth jenny again just wanted to remind you its you're birthday today, jusstt in case you forgot ;) say cheese.
4967	pos	@ thanks @ sorted me out. a conversation sometime would be nice drowning in a funding application this week.
4968	pos	nice, very nice URL 
4969	pos	@ maybe she has some retained placenta? - the vet should know what to do 
4970	pos	@ im quite happy with my hp pc laptop thank you 
4971	pos	@ it's not just you, i'm feeling the same way girlfriend, maybe we need a cave big enough for two 
4972	pos	@ did you want me to see the indigenous medical officer lol 
4973	pos	@ good luck! 
4974	pos	great photos of scotland URL (except the grey and miserable one 
4975	pos	customerssuck.com 
4976	pos	@ you mean 'scared' and 'threatened'? 
4977	pos	@ thank you for answering my question. 
4978	pos	@ welcome home 
4979	pos	@ okay, your blog is now included on URL - would be happy if you include a link back to me - if you want to 
4980	pos	@ no... but it was announced today 
4981	pos	had an exceptional day...dont ya just luv it when everything goes smoothly... heaps done + luv when you follow the extra god promptings 
4982	pos	@ no, its stand for &quot;idiot&quot; every one who buy one is an idiot 
4983	pos	got accused of cheating by her cheating boyfriend! as if. good bye, twat! girly night in tonight! woop! 
4984	pos	just gonna go shopping up fosse park with mates got �75! yeyy!
4985	pos	had a great time yesterday thanks everyone for turning up and having a laugh x
4986	pos	i'll have 87 wc in about 5 minutes rofl
4987	pos	@ when you know the twitter-world, you'll stick to it 
4988	pos	initial thoughts are peach upside down cake (kai doesn't like pineapple), butterfly cakes, drop scones or scones 
4989	pos	rocking @ the big comedown! fucking nin-mode ! dunno if my neighbours still like me that much.. lol !
4990	pos	@ ooh, the room of requirement! URL 
4991	pos	i did end up taking bowie for a walk felt good afterwards
4992	pos	@ cs4 uses the hellish tab interface, staying away from that 
4993	pos	@ happy birthday, jess! 
4994	pos	@ lol i try. maybe not hard enough. lol. i'm 20, 21 at the end of the year. yourself?
4995	pos	yay, watching phineas &amp; pherb in bed. i love this show 
4996	pos	@ thanks for sending us the package - got it this morning! 
4997	pos	@ hahahha.. u obviously don't hv one!! but maybe u can give me advice? fdw.. foreign domestic worker 
4998	pos	@ it's an internet term, but it's spilled over into common use, in real life 
4999	pos	new day.... new track!! 
